route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,exceptional,sub_agency_id
L3,0000001-2,3_7867_230508,"Kobylisy",,0,3_7866_230508,L3V4,1,0,0,1
L3,0000001-2,3_7868_230508,"Náměstí Bratří Synků",,1,3_7868_230508,L3V3,1,2,0,1
L3,0000001-2,3_7869_230508,"Kobylisy",,0,3_7868_230508,L3V4,1,0,0,1
L3,0000001-2,3_7870_230508,"Náměstí Bratří Synků",,1,3_7870_230508,L3V3,1,2,0,1
L3,0000001-2,3_7871_230508,"Kobylisy",,0,3_7870_230508,L3V4,1,0,0,1
L3,0000001-2,3_7491_230407,"Podolská vodárna",,1,3_7491_230407,L3V5,1,2,0,1
L3,0000001-2,3_7492_230407,"Kobylisy",,0,3_7491_230407,L3V2,1,0,0,1
L3,0000001-2,3_7493_230407,"Podolská vodárna",,1,3_7493_230407,L3V5,1,2,0,1
L3,0000001-2,3_7494_230407,"Kobylisy",,0,3_7493_230407,L3V2,1,0,0,1
L3,0000001-2,3_7495_230401,"Podolská vodárna",,1,3_7495_230401,L3V5,1,2,0,1
L3,0000001-2,3_7496_230401,"Kobylisy",,0,3_7495_230401,L3V2,1,0,0,1
L3,0000001-2,3_7497_230401,"Podolská vodárna",,1,3_7497_230401,L3V5,1,2,0,1
L3,0000001-2,3_7498_230401,"Vozovna Kobylisy",,0,3_7497_230401,L3V6,1,0,1,1
L3,0000001-2,3_7477_230407,"Podolská vodárna",,1,3_7477_230407,L3V1,1,2,1,1
L3,0000001-2,3_7478_230407,"Kobylisy",,0,3_7477_230407,L3V2,1,0,0,1
L3,0000001-2,3_7872_230508,"Náměstí Bratří Synků",,1,3_7872_230508,L3V3,1,2,0,1
L3,0000001-2,3_7873_230508,"Kobylisy",,0,3_7872_230508,L3V4,1,0,0,1
L3,0000001-2,3_7874_230508,"Náměstí Bratří Synků",,1,3_7874_230508,L3V3,1,2,0,1
L3,0000001-2,3_7875_230508,"Kobylisy",,0,3_7874_230508,L3V4,1,0,0,1
L3,0000001-2,3_7876_230508,"Náměstí Bratří Synků",,1,3_7876_230508,L3V3,1,2,0,1
L3,0000001-2,3_7877_230508,"Kobylisy",,0,3_7876_230508,L3V4,1,0,0,1
L3,0000001-2,3_7878_230508,"Náměstí Bratří Synků",,1,3_7878_230508,L3V3,1,2,0,1
L3,0000001-2,3_7879_230508,"Kobylisy",,0,3_7878_230508,L3V4,1,0,0,1
L3,0000001-2,3_7880_230508,"Náměstí Bratří Synků",,1,3_7880_230508,L3V3,1,2,0,1
L3,0000001-2,3_7881_230508,"Kobylisy",,0,3_7880_230508,L3V4,1,0,0,1
L3,0000001-2,3_7882_230508,"Náměstí Bratří Synků",,1,3_7882_230508,L3V3,1,2,0,1
L3,0000001-2,3_7883_230508,"Kobylisy",,0,3_7882_230508,L3V4,1,0,0,1
L3,0000001-2,3_7509_230407,"Podolská vodárna",,1,3_7509_230407,L3V5,1,2,0,1
L3,0000001-2,3_7510_230407,"Kobylisy",,0,3_7509_230407,L3V2,1,0,0,1
L3,0000001-2,3_7511_230407,"Podolská vodárna",,1,3_7511_230407,L3V5,1,2,0,1
L3,0000001-2,3_7512_230407,"Kobylisy",,0,3_7511_230407,L3V2,1,0,0,1
L3,1111101-2,3_7513_230401,"Podolská vodárna",,1,3_7513_230401,L3V5,1,2,0,1
L3,1111101-2,3_7514_230401,"Vozovna Kobylisy",,0,3_7513_230401,L3V6,1,0,1,1
L5,0000001-1,5_7738_230508,"Holyně",,1,,L5V1,1,0,1,1
L5,0000001-1,5_5792_230326,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000001-1,5_7739_230326,"Holyně",,1,,L5V3,1,0,0,1
L5,0000001-1,5_6397_230326,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000011-1,5_7724_230325,"Holyně",,1,,L5V3,1,0,0,1
L5,0000011-1,5_6303_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000011-1,5_7725_230325,"Holyně",,1,,L5V3,1,0,0,1
L5,0000011-1,5_6305_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000011-1,5_7726_230325,"Holyně",,1,,L5V3,1,0,0,1
L5,0000011-1,5_6307_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000011-1,5_7727_230325,"Holyně",,1,,L5V3,1,0,0,1
L5,0000011-1,5_6309_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000011-1,5_7728_230325,"Holyně",,1,,L5V3,1,0,0,1
L5,1111111-5,5_6292_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,1111111-5,5_7729_230321,"Holyně",,1,,L5V3,1,0,0,1
L5,0000001-1,5_5648_230508,"Vozovna Pankrác",,0,,L5V4,1,0,1,1
L5,1111111-1,5_7721_230321,"Holyně",,1,,L5V5,1,0,1,1
L5,0000011-1,5_5656_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000011-1,5_7713_230325,"Holyně",,1,,L5V3,1,0,0,1
L5,0000001-1,5_5775_230326,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000001-1,5_7740_230326,"Holyně",,1,,L5V3,1,0,0,1
L5,0000001-1,5_6399_230326,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000011-1,5_7732_230325,"Holyně",,1,,L5V3,1,0,0,1
L5,0000011-1,5_6316_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000011-1,5_7733_230325,"Holyně",,1,,L5V3,1,0,0,1
L5,0000011-1,5_6318_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000011-1,5_7734_230325,"Holyně",,1,,L5V3,1,0,0,1
L5,0000011-1,5_6320_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000011-1,5_7735_230325,"Holyně",,1,,L5V3,1,0,0,1
L5,0000011-1,5_6322_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,1111111-1,5_7736_230321,"Holyně",,1,,L5V3,1,0,0,1
L5,1111111-5,5_6210_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,1111111-5,5_7737_230321,"Holyně",,1,,L5V3,1,0,0,1
L5,1111111-5,5_5450_221204,"Ústřední dílny DP",,0,,L5V6,1,0,1,1
L5,1111111-1,5_7665_230321,"Holyně",,1,,L5V5,1,0,1,1
L5,0000011-1,5_5670_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000011-1,5_7722_230325,"Holyně",,1,,L5V3,1,0,0,1
L5,0000001-1,5_5777_230326,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000001-1,5_7741_230326,"Holyně",,1,,L5V3,1,0,0,1
L5,0000001-1,5_7742_230326,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000011-1,5_7668_230325,"Holyně",,1,,L5V3,1,0,0,1
L5,0000011-1,5_6328_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000011-1,5_7669_230325,"Holyně",,1,,L5V3,1,0,0,1
L5,0000011-1,5_6330_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000011-1,5_7670_230325,"Holyně",,1,,L5V3,1,0,0,1
L5,0000011-1,5_6332_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000011-1,5_7671_230325,"Holyně",,1,,L5V3,1,0,0,1
L5,0000011-1,5_6334_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,1111111-1,5_7672_230321,"Holyně",,1,,L5V3,1,0,0,1
L5,1111111-5,5_6227_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,1111111-5,5_7673_230321,"Holyně",,1,,L5V3,1,0,0,1
L5,1111111-5,5_5498_221204,"Ústřední dílny DP",,0,,L5V6,1,0,1,1
L5,0000011-1,5_7674_230325,"Holyně",,1,,L5V5,1,0,1,1
L5,0000011-1,5_5684_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000001-1,5_7743_230326,"Holyně",,1,,L5V3,1,0,0,1
L5,0000001-1,5_5780_230326,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000001-1,5_7744_230326,"Holyně",,1,,L5V3,1,0,0,1
L5,0000011-1,5_6339_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000011-1,5_7677_230325,"Holyně",,1,,L5V3,1,0,0,1
L5,0000011-1,5_6341_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000011-1,5_7678_230325,"Holyně",,1,,L5V3,1,0,0,1
L5,0000011-1,5_6343_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000011-1,5_7679_230325,"Holyně",,1,,L5V3,1,0,0,1
L5,0000011-1,5_6345_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000011-1,5_7680_230325,"Holyně",,1,,L5V3,1,0,0,1
L5,0000011-1,5_6347_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,1111111-1,5_7681_230321,"Holyně",,1,,L5V3,1,0,0,1
L5,1111111-5,5_5530_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,1111111-5,5_7682_230321,"Holyně",,1,,L5V3,1,0,0,1
L5,1111111-5,5_5532_221204,"Ústřední dílny DP",,0,,L5V6,1,0,1,1
L5,0000001-1,5_9026_230508,"Smíchovské nádraží",,1,,L5V7,1,2,1,1
L5,0000011-1,5_2559_221204,"Vozovna Žižkov",,0,,L5V8,1,0,0,1
L5,0000011-1,5_7684_230325,"Holyně",,1,,L5V3,1,0,0,1
L5,0000001-1,5_5784_230326,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000001-1,5_7745_230326,"Holyně",,1,,L5V3,1,0,0,1
L5,0000001-1,5_5785_230326,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000001-1,5_7746_230326,"Holyně",,1,,L5V3,1,0,0,1
L5,0000011-1,5_6351_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000011-1,5_7687_230325,"Holyně",,1,,L5V3,1,0,0,1
L5,0000011-1,5_6353_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000011-1,5_7688_230325,"Holyně",,1,,L5V3,1,0,0,1
L5,0000011-1,5_6355_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000011-1,5_7689_230325,"Holyně",,1,,L5V3,1,0,0,1
L5,0000011-1,5_6357_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000011-1,5_7690_230325,"Holyně",,1,,L5V3,1,0,0,1
L5,0000011-1,5_5546_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,1111111-5,5_7691_230321,"Holyně",,1,,L5V3,1,0,0,1
L5,1111111-5,5_5774_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,1111111-5,5_7692_230321,"Holyně",,1,,L5V3,1,0,0,1
L5,0000011-1,5_8562_230218,"Vozovna Pankrác",,0,,L5V9,1,0,1,1
L5,0000001-1,5_9027_230508,"Smíchovské nádraží",,1,,L5V7,1,2,1,1
L5,0000011-1,5_2582_221204,"Vozovna Žižkov",,0,,L5V8,1,0,0,1
L5,0000011-1,5_7695_230325,"Holyně",,1,,L5V3,1,0,0,1
L5,0000001-1,5_5786_230326,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000001-1,5_7747_230326,"Holyně",,1,,L5V3,1,0,0,1
L5,0000001-1,5_5787_230326,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000011-1,5_7697_230325,"Holyně",,1,,L5V3,1,0,0,1
L5,0000011-1,5_6363_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000011-1,5_7698_230325,"Holyně",,1,,L5V3,1,0,0,1
L5,0000011-1,5_6365_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000011-1,5_7699_230325,"Holyně",,1,,L5V3,1,0,0,1
L5,0000011-1,5_6367_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000011-1,5_7700_230325,"Holyně",,1,,L5V3,1,0,0,1
L5,0000011-1,5_6369_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000011-1,5_7701_230325,"Holyně",,1,,L5V3,1,0,0,1
L5,0000011-1,5_6161_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,1111111-5,5_7702_230321,"Holyně",,1,,L5V3,1,0,0,1
L5,0000011-1,5_6371_230218,"Vozovna Pankrác",,0,,L5V9,1,0,1,1
L5,1111111-1,5_7703_230128,"Holyně",,1,,L5V1,1,0,1,1
L5,0000011-1,5_5749_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000011-1,5_7704_230325,"Holyně",,1,,L5V3,1,0,0,1
L5,0000001-1,5_5788_230326,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000001-1,5_7748_230326,"Holyně",,1,,L5V3,1,0,0,1
L5,0000001-1,5_5790_230326,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000011-1,5_7706_230325,"Holyně",,1,,L5V3,1,0,0,1
L5,0000011-1,5_6377_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000011-1,5_7707_230325,"Holyně",,1,,L5V3,1,0,0,1
L5,0000011-1,5_6379_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000011-1,5_7708_230325,"Holyně",,1,,L5V3,1,0,0,1
L5,0000011-1,5_6381_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000011-1,5_7709_230325,"Holyně",,1,,L5V3,1,0,0,1
L5,0000011-1,5_6383_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000011-1,5_7710_230325,"Holyně",,1,,L5V3,1,0,0,1
L5,0000011-1,5_5612_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,1111111-5,5_7711_230321,"Holyně",,1,,L5V3,1,0,0,1
L5,0000011-1,5_5596_230407,"Vozovna Pankrác",,0,,L5V4,1,0,1,1
L5,0000001-1,5_7749_230326,"Holyně",,1,,L5V5,1,0,1,1
L5,0000011-1,5_6389_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000011-1,5_7716_230325,"Holyně",,1,,L5V3,1,0,0,1
L5,0000011-1,5_6391_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000011-1,5_7717_230325,"Holyně",,1,,L5V3,1,0,0,1
L5,0000011-1,5_6393_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000011-1,5_7718_230325,"Holyně",,1,,L5V3,1,0,0,1
L5,0000011-1,5_6395_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,0000011-1,5_7719_230325,"Holyně",,1,,L5V3,1,0,0,1
L5,1111111-5,5_6183_221204,"Vozovna Žižkov",,0,,L5V2,1,0,0,1
L5,1111111-5,5_7720_230321,"Holyně",,1,,L5V3,1,0,0,1
L5,0000001-1,5_5630_230326,"Ústřední dílny DP",,0,,L5V6,1,0,1,1
L6,0000001-1,6_11280_230430,"Vysočanská",,1,,L6V1,2,0,1,1
L6,0000001-1,6_11268_230423,"Kubánské náměstí",,0,,L6V2,2,2,0,1
L6,0000001-1,6_7150_230423,"Vysočanská",,1,,L6V3,2,0,0,1
L6,0000001-3,6_11205_230423,"Kubánské náměstí",,0,,L6V2,2,2,0,1
L6,0000001-3,6_6276_230423,"Vysočanská",,1,,L6V3,2,0,0,1
L6,0000001-3,6_11206_230423,"Kubánské náměstí",,0,,L6V2,2,2,0,1
L6,0000001-3,6_6278_230423,"Vysočanská",,1,,L6V3,2,0,0,1
L6,0000001-3,6_11207_230423,"Kubánské náměstí",,0,,L6V2,2,2,0,1
L6,0000001-3,6_6280_230423,"Vysočanská",,1,,L6V3,2,0,0,1
L6,0000001-3,6_11208_230423,"Kubánské náměstí",,0,,L6V2,2,2,0,1
L6,0000001-3,6_6282_230423,"Vysočanská",,1,,L6V3,2,0,0,1
L6,1111101-3,6_11188_230423,"Kubánské náměstí",,0,,L6V2,2,2,0,1
L6,1111101-4,6_7056_230423,"Vysočanská",,1,,L6V3,2,0,0,1
L6,0000001-1,6_11261_230423,"Vozovna Strašnice",,0,,L6V4,2,2,1,1
L6,0000011-3,6_11210_230422,"Kubánské náměstí",,0,,L6V5,1,2,1,1
L6,0000011-1,6_7093_230422,"Vysočanská",,1,,L6V3,1,0,0,1
L6,0000001-1,6_11262_230423,"Kubánské náměstí",,0,,L6V2,1,2,0,1
L6,0000001-1,6_7151_230423,"Vysočanská",,1,,L6V3,1,0,0,1
L6,0000011-3,6_11211_230422,"Kubánské náměstí",,0,,L6V2,1,2,0,1
L6,0000011-3,6_6287_230422,"Vysočanská",,1,,L6V3,1,0,0,1
L6,0000011-3,6_11212_230422,"Kubánské náměstí",,0,,L6V2,1,2,0,1
L6,0000011-3,6_6289_230422,"Vysočanská",,1,,L6V3,1,0,0,1
L6,0000011-3,6_11213_230422,"Kubánské náměstí",,0,,L6V2,1,2,0,1
L6,0000011-3,6_6291_230422,"Vysočanská",,1,,L6V3,1,0,0,1
L6,0000011-3,6_11214_230422,"Kubánské náměstí",,0,,L6V2,1,2,0,1
L6,0000011-3,6_6293_230422,"Vysočanská",,1,,L6V3,1,0,0,1
L6,1111111-6,6_11190_230213,"Kubánské náměstí",,0,,L6V2,1,2,0,1
L6,1111111-7,6_7447_230213,"Palmovka",,1,,L6V6,1,2,0,1
L6,1111111-8,6_11191_230213,"Kubánské náměstí",,0,,L6V7,1,2,0,1
L6,1111111-7,6_7071_230313,"Vozovna Kobylisy",,1,,L6V8,1,0,1,1
L6,0000011-1,6_11334_230422,"Kubánské náměstí",,0,,L6V9,1,2,1,1
L6,0000011-1,6_7098_230422,"Vysočanská",,1,,L6V3,1,0,0,1
L6,0000001-1,6_11263_230423,"Kubánské náměstí",,0,,L6V2,1,2,0,1
L6,0000001-1,6_7152_230423,"Vysočanská",,1,,L6V3,1,0,0,1
L6,0000011-3,6_11216_230422,"Kubánské náměstí",,0,,L6V2,1,2,0,1
L6,0000011-3,6_6298_230422,"Vysočanská",,1,,L6V3,1,0,0,1
L6,0000011-3,6_11217_230422,"Kubánské náměstí",,0,,L6V2,1,2,0,1
L6,0000011-3,6_6300_230422,"Vysočanská",,1,,L6V3,1,0,0,1
L6,0000011-3,6_11218_230422,"Kubánské náměstí",,0,,L6V2,1,2,0,1
L6,0000011-3,6_6302_230422,"Vysočanská",,1,,L6V3,1,0,0,1
L6,0000011-3,6_11219_230422,"Kubánské náměstí",,0,,L6V2,1,2,0,1
L6,0000011-3,6_6304_230422,"Vysočanská",,1,,L6V3,1,0,0,1
L6,1111111-4,6_11194_230213,"Kubánské náměstí",,0,,L6V2,1,2,0,1
L6,1111111-9,6_6441_230213,"Vozovna Pankrác",,1,,L6V10,1,0,1,1
L6,0000001-1,6_11281_230430,"Vysočanská",,1,,L6V1,2,0,1,1
L6,0000001-3,6_11221_230423,"Kubánské náměstí",,0,,L6V2,2,2,0,1
L6,0000001-3,6_6310_230423,"Vysočanská",,1,,L6V3,2,0,0,1
L6,0000001-3,6_11222_230423,"Kubánské náměstí",,0,,L6V2,2,2,0,1
L6,0000001-3,6_6312_230423,"Vysočanská",,1,,L6V3,2,0,0,1
L6,0000001-3,6_11223_230423,"Kubánské náměstí",,0,,L6V2,2,2,0,1
L6,0000001-3,6_6314_230423,"Vysočanská",,1,,L6V3,2,0,0,1
L6,0000001-3,6_11224_230423,"Kubánské náměstí",,0,,L6V2,2,2,0,1
L6,0000001-3,6_6316_230423,"Vysočanská",,1,,L6V3,2,0,0,1
L6,0000001-3,6_11195_230423,"Kubánské náměstí",,0,,L6V2,2,2,0,1
L6,1111101-5,6_7433_230423,"Palmovka",,1,,L6V6,2,2,0,1
L6,0000001-2,6_11282_230430,"Vozovna Strašnice",,0,,L6V11,2,2,1,1
L6,0000001-2,6_7456_230422,"Palmovka",,1,,L6V12,2,2,1,1
L6,0000001-2,6_11225_230422,"Kubánské náměstí",,0,,L6V7,2,2,0,1
L6,0000001-2,6_7142_230423,"Vysočanská",,1,,L6V3,2,0,0,1
L6,0000001-2,6_11264_230423,"Kubánské náměstí",,0,,L6V2,2,2,0,1
L6,0000001-2,6_6401_230423,"Vysočanská",,1,,L6V3,2,0,0,1
L6,0000001-2,6_11227_230422,"Kubánské náměstí",,0,,L6V2,2,2,0,1
L6,0000001-2,6_6322_230422,"Vysočanská",,1,,L6V3,2,0,0,1
L6,0000001-2,6_11228_230422,"Kubánské náměstí",,0,,L6V2,2,2,0,1
L6,0000001-2,6_6324_230422,"Vysočanská",,1,,L6V3,2,0,0,1
L6,0000001-2,6_11229_230422,"Kubánské náměstí",,0,,L6V2,2,2,0,1
L6,0000001-2,6_6326_230422,"Vysočanská",,1,,L6V3,2,0,0,1
L6,0000001-2,6_11230_230422,"Kubánské náměstí",,0,,L6V2,2,2,0,1
L6,1111101-6,6_6237_230213,"Vysočanská",,1,,L6V3,2,0,0,1
L6,0000001-2,6_11198_230422,"Kubánské náměstí",,0,,L6V2,2,2,0,1
L6,1111101-7,6_7616_230422,"Palmovka",,1,,L6V6,2,2,0,1
L6,1111101-7,6_11231_230422,"Vozovna Strašnice",,0,,L6V11,2,2,1,1
L6,0000011-1,6_11336_230422,"Kubánské náměstí",,0,,L6V9,1,2,1,1
L6,0000011-1,6_7439_230422,"Palmovka",,1,,L6V6,1,2,0,1
L6,0000011-3,6_11232_230422,"Kubánské náměstí",,0,,L6V7,1,2,0,1
L6,0000001-1,6_7154_230423,"Vysočanská",,1,,L6V3,1,0,0,1
L6,0000001-1,6_11265_230423,"Kubánské náměstí",,0,,L6V2,1,2,0,1
L6,0000011-3,6_6332_230422,"Vysočanská",,1,,L6V3,1,0,0,1
L6,0000011-3,6_11234_230422,"Kubánské náměstí",,0,,L6V2,1,2,0,1
L6,0000011-3,6_6334_230422,"Vysočanská",,1,,L6V3,1,0,0,1
L6,0000011-3,6_11235_230422,"Kubánské náměstí",,0,,L6V2,1,2,0,1
L6,0000011-3,6_6336_230422,"Vysočanská",,1,,L6V3,1,0,0,1
L6,0000011-3,6_11236_230422,"Kubánské náměstí",,0,,L6V2,1,2,0,1
L6,0000011-3,6_6338_230422,"Vysočanská",,1,,L6V3,1,0,0,1
L6,0000011-3,6_11237_230422,"Kubánské náměstí",,0,,L6V2,1,2,0,1
L6,1111111-4,6_6039_230213,"Vysočanská",,1,,L6V3,1,0,0,1
L6,1111111-3,6_11337_230422,"Kubánské náměstí",,0,,L6V2,1,2,0,1
L6,0000011-1,6_7124_230422,"Vozovna Pankrác",,1,,L6V10,1,0,1,1
L6,1111111-4,6_7222_230213,"Kubánské náměstí",,0,,L6V9,1,2,1,1
L6,0000011-1,6_7137_230422,"Vysočanská",,1,,L6V3,1,0,0,1
L6,0000011-1,6_11244_230422,"Kubánské náměstí",,0,,L6V2,1,2,0,1
L6,0000001-1,6_7155_230423,"Vysočanská",,1,,L6V3,1,0,0,1
L6,0000001-1,6_11266_230423,"Kubánské náměstí",,0,,L6V2,1,2,0,1
L6,0000011-3,6_6342_230422,"Vysočanská",,1,,L6V3,1,0,0,1
L6,0000011-3,6_11239_230422,"Kubánské náměstí",,0,,L6V2,1,2,0,1
L6,0000011-3,6_6344_230422,"Vysočanská",,1,,L6V3,1,0,0,1
L6,0000011-3,6_11240_230422,"Kubánské náměstí",,0,,L6V2,1,2,0,1
L6,0000011-3,6_6346_230422,"Vysočanská",,1,,L6V3,1,0,0,1
L6,0000011-3,6_11241_230422,"Kubánské náměstí",,0,,L6V2,1,2,0,1
L6,0000011-3,6_6348_230422,"Vysočanská",,1,,L6V3,1,0,0,1
L6,0000011-3,6_11242_230422,"Kubánské náměstí",,0,,L6V2,1,2,0,1
L6,0000011-3,6_6053_230422,"Vysočanská",,1,,L6V3,1,0,0,1
L6,0000011-4,6_11243_230422,"Kubánské náměstí",,0,,L6V2,1,2,0,1
L6,0000001-1,6_7130_230423,"Vozovna Pankrác",,1,,L6V10,1,0,1,1
L6,0000001-3,6_7156_230423,"Kubánské náměstí",,0,,L6V9,1,2,1,1
L6,0000001-3,6_6354_230423,"Vysočanská",,1,,L6V3,1,0,0,1
L6,0000001-3,6_11246_230423,"Kubánské náměstí",,0,,L6V2,1,2,0,1
L6,0000001-3,6_6356_230423,"Vysočanská",,1,,L6V3,1,0,0,1
L6,0000001-3,6_11247_230423,"Kubánské náměstí",,0,,L6V2,1,2,0,1
L6,0000001-3,6_6358_230423,"Vysočanská",,1,,L6V3,1,0,0,1
L6,0000001-3,6_11248_230423,"Kubánské náměstí",,0,,L6V2,1,2,0,1
L6,0000001-3,6_6360_230423,"Vysočanská",,1,,L6V3,1,0,0,1
L6,1111101-8,6_11182_230213,"Kubánské náměstí",,0,,L6V2,1,2,0,1
L6,1111101-8,6_6079_230213,"Vysočanská",,1,,L6V3,1,0,0,1
L6,1111111-2,6_11183_230213,"Kubánské náměstí",,0,,L6V2,1,2,0,1
L6,0000001-1,6_7221_230219,"Vozovna Pankrác",,1,,L6V10,1,0,1,1
L6,0000011-3,6_11179_230422,"Kubánské náměstí",,0,,L6V5,1,2,1,1
L6,0000011-1,6_7088_230422,"Vysočanská",,1,,L6V3,1,0,0,1
L6,0000001-1,6_11250_230423,"Kubánské náměstí",,0,,L6V2,1,2,0,1
L6,0000001-1,6_7157_230423,"Vysočanská",,1,,L6V3,1,0,0,1
L6,0000001-1,6_11269_230423,"Kubánské náměstí",,0,,L6V2,1,2,0,1
L6,0000001-3,6_6364_230423,"Vysočanská",,1,,L6V3,1,0,0,1
L6,0000001-3,6_11252_230423,"Kubánské náměstí",,0,,L6V2,1,2,0,1
L6,0000001-3,6_6366_230423,"Vysočanská",,1,,L6V3,1,0,0,1
L6,0000001-3,6_11253_230423,"Kubánské náměstí",,0,,L6V2,1,2,0,1
L6,0000001-3,6_6368_230423,"Vysočanská",,1,,L6V3,1,0,0,1
L6,0000001-3,6_11254_230423,"Kubánské náměstí",,0,,L6V2,1,2,0,1
L6,0000001-3,6_6370_230423,"Vysočanská",,1,,L6V3,1,0,0,1
L6,1111101-8,6_11185_230213,"Kubánské náměstí",,0,,L6V2,1,2,0,1
L6,1111101-8,6_6094_230213,"Vysočanská",,1,,L6V3,1,0,0,1
L6,0000001-1,6_11270_230423,"Kubánské náměstí",,0,,L6V2,1,2,0,1
L6,1111111-1,6_6986_230313,"Vozovna Kobylisy",,1,,L6V8,1,0,1,1
L6,0000011-3,6_11255_230422,"Kubánské náměstí",,0,,L6V5,1,2,1,1
L6,0000011-1,6_7106_230422,"Vysočanská",,1,,L6V3,1,0,0,1
L6,0000001-1,6_11271_230423,"Kubánské náměstí",,0,,L6V2,1,2,0,1
L6,0000001-1,6_7158_230423,"Vysočanská",,1,,L6V3,1,0,0,1
L6,0000011-3,6_11256_230422,"Kubánské náměstí",,0,,L6V2,1,2,0,1
L6,0000011-3,6_6375_230422,"Vysočanská",,1,,L6V3,1,0,0,1
L6,0000011-3,6_11257_230422,"Kubánské náměstí",,0,,L6V2,1,2,0,1
L6,0000011-3,6_6377_230422,"Vysočanská",,1,,L6V3,1,0,0,1
L6,0000011-3,6_11258_230422,"Kubánské náměstí",,0,,L6V2,1,2,0,1
L6,0000011-3,6_6379_230422,"Vysočanská",,1,,L6V3,1,0,0,1
L6,0000011-3,6_11259_230422,"Kubánské náměstí",,0,,L6V2,1,2,0,1
L6,0000011-3,6_11260_230422,"Lehovec",,1,,L6V13,1,0,1,1
