route_id,direction_id,stop_id,stop_sequence
L14,0,U152Z1P,7
L14,0,U482Z1P,8
L14,0,U83Z1P,9
L14,0,U724Z1P,10
L14,0,U522Z1P,11
L14,0,U876Z1P,12
L14,0,U42Z1P,13
L14,0,U237Z1P,14
L14,0,U237Z13P,15
L14,0,U997Z2P,16
L14,0,U484Z2P,17
L14,0,U1072Z2P,18
L14,0,U203Z2P,19
L14,0,U480Z4P,20
L14,0,U32Z2P,21
L14,0,U952Z2P,22
L14,0,U983Z2P,23
L14,0,U100Z4P,24
L14,0,U100Z2P,25
L14,0,U595Z2P,26
L14,0,U81Z2P,27
L14,0,U365Z2P,28
L14,0,U331Z2P,29
L14,0,U529Z2P,30
L14,0,U12Z2P,31
L14,0,U308Z2P,32
L14,0,U464Z2P,33
L14,0,U474Z8P,34
L14,0,U474Z2P,35
L14,0,U1052Z2P,36
L14,0,U873Z2P,37
L14,0,U75Z2P,38
L14,0,U499Z2P,39
L14,0,U1053Z2P,40
L14,0,U144Z2P,41
L14,0,U135Z2P,42
L14,0,U652Z2P,43
L14,0,U72Z2P,44
L15,1,U515Z1P,1
L15,1,U118Z1P,2
L15,1,U516Z1P,3
L15,1,U339Z1P,4
L15,1,U172Z1P,5
L15,1,U142Z1P,6
L15,1,U480Z4P,7
L15,1,U480Z2P,8
L15,1,U87Z2P,9
L15,1,U68Z1P,10
L15,1,U360Z3P,11
L15,1,U360Z1P,12
L15,1,U361Z1P,13
L15,1,U138Z1P,14
L15,1,U809Z1P,15
L15,1,U481Z2P,16
L15,1,U4Z2P,17
L15,1,U1040Z2P,18
L15,1,U25Z2P,19
L15,1,U805Z2P,20
L15,1,U254Z2P,21
L15,1,U240Z2P,22
L15,1,U289Z4P,23
L15,0,U289Z3P,1
L15,0,U289Z1P,2
L15,0,U240Z1P,3
L15,0,U254Z1P,4
L15,0,U805Z1P,5
L15,0,U25Z1P,6
L15,0,U1040Z1P,7
L15,0,U4Z1P,8
L15,0,U481Z1P,9
L15,0,U809Z2P,10
L15,0,U138Z2P,11
L15,0,U361Z2P,12
L15,0,U360Z2P,13
L15,0,U360Z4P,14
L15,0,U68Z2P,15
L15,0,U87Z1P,16
L15,0,U480Z1P,17
L15,0,U480Z3P,18
L15,0,U142Z2P,19
L15,0,U172Z2P,20
L15,0,U339Z2P,21
L15,0,U516Z2P,22
L15,0,U118Z2P,23
L15,0,U515Z4P,24
L16,1,U807Z3P,1
L16,1,U404Z1P,2
L16,1,U358Z1P,3
L16,1,U1071Z9P,4
L16,1,U1071Z11P,5
L16,1,U70Z1P,6
L16,1,U827Z3P,7
L16,1,U900Z1P,8
L16,1,U690Z1P,9
L16,1,U1108Z1P,10
L16,1,U299Z1P,11
L16,1,U849Z1P,12
L16,1,U921Z1P,13
L16,1,U921Z3P,14
L16,1,U515Z1P,15
L16,1,U118Z1P,16
L16,1,U518Z1P,17
L16,1,U540Z1P,18
L16,1,U851Z1P,19
L16,1,U744Z1P,20
L16,1,U476Z1P,21
L16,1,U190Z1P,22
L16,1,U739Z1P,23
L16,1,U237Z3P,24
L16,1,U237Z4P,25
L16,1,U237Z6P,26
L16,1,U901Z2P,27
L16,1,U1040Z2P,28
L16,1,U25Z2P,29
L16,1,U805Z2P,30
L16,1,U254Z2P,31
L16,1,U240Z2P,32
L16,1,U289Z2P,33
L16,1,U580Z2P,34
L16,1,U567Z2P,35
L16,1,U865Z2P,36
L16,1,U394Z2P,37
L16,1,U395Z2P,38
L16,1,U113Z2P,39
L16,1,U236Z2P,40
L16,1,U47Z2P,41
L16,1,U612Z2P,42
L16,0,U612Z1P,1
L16,0,U47Z1P,2
L16,0,U236Z1P,3
L16,0,U113Z1P,4
L16,0,U395Z1P,5
L16,0,U394Z1P,6
L16,0,U865Z1P,7
L16,0,U567Z1P,8
L16,0,U580Z1P,9
L16,0,U289Z1P,10
L16,0,U240Z1P,11
L16,0,U254Z1P,12
L16,0,U805Z1P,13
L16,0,U25Z1P,14
L16,0,U1040Z1P,15
L16,0,U901Z1P,16
L16,0,U237Z5P,17
L16,0,U237Z1P,18
L16,0,U739Z2P,19
L16,0,U190Z2P,20
L16,0,U476Z2P,21
L16,0,U744Z2P,22
L16,0,U851Z2P,23
L16,0,U540Z2P,24
L16,0,U518Z2P,25
L16,0,U118Z2P,26
L16,0,U515Z2P,27
L16,0,U921Z4P,28
L16,0,U921Z2P,29
L16,0,U849Z2P,30
L16,0,U299Z2P,31
L16,0,U1108Z2P,32
L16,0,U690Z2P,33
L16,0,U900Z2P,34
L16,0,U827Z4P,35
L16,0,U70Z2P,36
L16,0,U1071Z8P,37
L16,0,U1071Z12P,38
L16,0,U358Z2P,39
L16,0,U404Z2P,40
L16,0,U807Z4P,41
L17,1,U864Z1P,1
L17,1,U864Z5P,2
L17,1,U333Z1P,3
L17,1,U718Z1P,4
L17,1,U675Z1P,5
L17,1,U249Z1P,6
L17,1,U139Z1P,7
L17,1,U447Z1P,8
L17,1,U765Z1P,9
L17,1,U115Z1P,10
L17,1,U532Z1P,11
L17,1,U841Z1P,12
L17,1,U717Z5P,13
L17,1,U439Z1P,14
L17,1,U68Z1P,15
L17,1,U593Z1P,16
L17,1,U703Z1P,17
L17,1,U221Z1P,18
L17,1,U483Z6P,19
L17,1,U208Z2P,20
L17,1,U237Z8P,21
L17,1,U878Z2P,22
L17,1,U583Z2P,23
L17,1,U303Z2P,24
L17,1,U110Z2P,25
L17,1,U614Z2P,26
L17,1,U387Z2P,27
L17,1,U449Z2P,28
L17,1,U71Z2P,29
L17,1,U19Z2P,30
L17,1,U76Z2P,31
L17,1,U388Z2P,32
L17,1,U1006Z2P,33
L17,1,U929Z2P,34
L17,1,U948Z2P,35
L17,1,U947Z2P,36
L17,1,U946Z2P,37
L17,0,U945Z1P,1
L17,0,U946Z1P,2
L17,0,U947Z1P,3
L17,0,U948Z1P,4
L17,0,U929Z1P,5
L17,0,U1006Z1P,6
L17,0,U388Z1P,7
L17,0,U76Z1P,8
L17,0,U19Z1P,9
L17,0,U71Z1P,10
L17,0,U449Z1P,11
L17,0,U387Z1P,12
L17,0,U614Z1P,13
L17,0,U110Z1P,14
L17,0,U303Z1P,15
L17,0,U583Z1P,16
L17,0,U878Z1P,17
L17,0,U237Z7P,18
L17,0,U208Z1P,19
L17,0,U483Z5P,20
L17,0,U221Z2P,21
L17,0,U703Z2P,22
L17,0,U593Z2P,23
L17,0,U68Z2P,24
L17,0,U717Z4P,25
L17,0,U841Z2P,26
L17,0,U532Z2P,27
L17,0,U115Z2P,28
L17,0,U765Z2P,29
L17,0,U447Z2P,30
L17,0,U139Z2P,31
L17,0,U249Z2P,32
L17,0,U675Z2P,33
L17,0,U718Z2P,34
L17,0,U333Z2P,35
L17,0,U864Z2P,36
L18,1,U866Z1P,1
L18,1,U433Z1P,2
L18,1,U2784Z1P,3
L18,1,U597Z1P,4
L18,1,U530Z1P,5
L18,1,U503Z1P,6
L18,1,U482Z1P,7
L18,1,U83Z1P,8
L18,1,U724Z1P,9
L18,1,U522Z1P,10
L18,1,U876Z1P,11
L18,1,U42Z1P,12
L18,1,U237Z1P,13
L18,1,U237Z13P,14
L18,1,U539Z2P,15
L18,1,U483Z2P,16
L18,1,U221Z2P,17
L18,1,U703Z2P,18
L18,1,U360Z2P,19
L18,1,U187Z2P,20
L18,1,U163Z2P,21
L18,1,U321Z4P,22
L18,1,U321Z2P,23
L18,1,U757Z2P,24
L18,1,U130Z2P,25
L18,1,U40Z2P,26
L18,1,U157Z2P,27
L18,1,U943Z2P,28
L18,1,U73Z2P,29
L18,0,U73Z1P,1
L18,0,U943Z1P,2
L18,0,U157Z1P,3
L18,0,U40Z1P,4
L18,0,U130Z1P,5
L18,0,U757Z1P,6
L18,0,U321Z1P,7
L18,0,U321Z3P,8
L18,0,U163Z1P,9
L18,0,U187Z1P,10
L18,0,U360Z1P,11
L18,0,U703Z1P,12
L18,0,U221Z1P,13
L18,0,U483Z1P,14
L18,0,U539Z1P,15
L18,0,U237Z2P,16
L18,0,U237Z4P,17
L18,0,U42Z2P,18
L18,0,U876Z2P,19
L18,0,U522Z2P,20
L18,0,U724Z2P,21
L18,0,U83Z2P,22
L18,0,U482Z2P,23
L18,0,U503Z2P,24
L18,0,U530Z2P,25
L18,0,U597Z2P,26
L18,0,U2784Z2P,27
L18,0,U433Z2P,28
L18,0,U866Z2P,29
L19,1,U694Z1P,1
L19,1,U266Z1P,2
L19,1,U180Z1P,3
L19,1,U714Z1P,4
L19,1,U837Z1P,5
L19,1,U512Z1P,6
L19,1,U34Z1P,7
L19,1,U469Z1P,8
L19,1,U373Z1P,9
L19,1,U921Z2P,10
L19,1,U849Z2P,11
L19,1,U299Z2P,12
L19,1,U848Z1P,13
L19,1,U713Z1P,14
L19,1,U605Z1P,15
L19,1,U473Z1P,16
L19,1,U680Z1P,17
L19,1,U269Z1P,18
L19,1,U508Z1P,19
L19,1,U463Z1P,20
L19,1,U482Z5P,21
L19,1,U482Z2P,22
L19,1,U503Z2P,23
L19,1,U530Z2P,24
L19,1,U597Z2P,25
L19,1,U2784Z2P,26
L19,1,U385Z12P,27
L19,0,U385Z11P,1
L19,0,U2784Z1P,2
L19,0,U597Z1P,3
L19,0,U530Z1P,4
L19,0,U503Z1P,5
L19,0,U482Z9P,6
L19,0,U463Z2P,7
L19,0,U508Z2P,8
L19,0,U269Z2P,9
L19,0,U680Z2P,10
L19,0,U473Z2P,11
L19,0,U605Z2P,12
L19,0,U713Z2P,13
L19,0,U848Z2P,14
L19,0,U1108Z1P,15
L19,0,U299Z1P,16
L19,0,U849Z1P,17
L19,0,U921Z1P,18
L19,0,U921Z12P,19
L19,0,U469Z2P,20
L19,0,U34Z2P,21
L19,0,U512Z2P,22
L19,0,U837Z2P,23
L19,0,U714Z2P,24
L19,0,U180Z2P,25
L19,0,U266Z2P,26
L19,0,U694Z2P,27
L20,1,U85Z3P,1
L20,1,U868Z1P,2
L20,1,U283Z1P,3
L20,1,U462Z1P,4
L20,1,U73Z1P,5
L20,1,U943Z1P,6
L20,1,U157Z1P,7
L20,1,U40Z1P,8
L20,1,U130Z1P,9
L20,1,U757Z1P,10
L20,1,U321Z1P,11
L20,1,U321Z3P,12
L20,1,U592Z2P,13
L20,1,U598Z1P,14
L20,1,U20Z1P,15
L20,1,U360Z1P,16
L20,1,U361Z1P,17
L20,1,U138Z1P,18
L20,1,U809Z1P,19
L20,1,U481Z2P,20
L20,1,U4Z2P,21
L20,1,U1040Z4P,22
L20,1,U1040Z6P,23
L20,1,U553Z2P,24
L20,1,U458Z2P,25
L20,1,U337Z2P,26
L20,1,U914Z2P,27
L20,1,U147Z6P,28
L20,1,U49Z4P,29
L20,1,U1049Z4P,30
L20,1,U1050Z4P,31
L20,1,U1030Z2P,32
L20,1,U1019Z2P,33
L20,0,U1019Z1P,1
L20,0,U1030Z1P,2
L20,0,U1050Z3P,3
L20,0,U1049Z3P,4
L20,0,U49Z5P,5
L20,0,U147Z5P,6
L20,0,U914Z1P,7
L20,0,U337Z1P,8
L20,0,U458Z1P,9
L20,0,U553Z1P,10
L20,0,U1040Z5P,11
L20,0,U1040Z3P,12
L20,0,U4Z1P,13
L20,0,U481Z1P,14
L20,0,U809Z2P,15
L20,0,U138Z2P,16
L20,0,U361Z2P,17
L20,0,U360Z2P,18
L20,0,U20Z2P,19
L20,0,U598Z2P,20
L20,0,U592Z1P,21
L20,0,U321Z4P,22
L20,0,U321Z2P,23
L20,0,U757Z2P,24
L20,0,U130Z2P,25
L20,0,U40Z2P,26
L20,0,U157Z2P,27
L20,0,U943Z2P,28
L20,0,U73Z2P,29
L20,0,U462Z2P,30
L20,0,U283Z2P,31
L20,0,U868Z2P,32
L20,0,U85Z4P,33
L21,1,U458Z6P,1
L21,1,U553Z1P,2
L21,1,U1040Z5P,3
L21,1,U1040Z3P,4
L21,1,U901Z1P,5
L21,1,U237Z8P,6
L21,1,U878Z2P,7
L21,1,U583Z2P,8
L21,1,U303Z2P,9
L21,1,U110Z2P,10
L21,1,U614Z2P,11
L21,1,U387Z2P,12
L21,1,U449Z2P,13
L21,1,U71Z2P,14
L21,1,U19Z2P,15
L21,1,U76Z2P,16
L21,1,U388Z2P,17
L21,1,U1006Z2P,18
L21,1,U929Z2P,19
L21,1,U948Z2P,20
L21,1,U947Z2P,21
L21,1,U946Z2P,22
L21,0,U945Z1P,1
L21,0,U946Z1P,2
L21,0,U947Z1P,3
L21,0,U948Z1P,4
L21,0,U929Z1P,5
L21,0,U1006Z1P,6
L21,0,U388Z1P,7
L21,0,U76Z1P,8
L21,0,U19Z1P,9
L21,0,U71Z1P,10
L21,0,U449Z1P,11
L21,0,U387Z1P,12
L21,0,U614Z1P,13
L21,0,U110Z1P,14
L21,0,U303Z1P,15
L21,0,U583Z1P,16
L21,0,U878Z1P,17
L21,0,U237Z7P,18
L21,0,U901Z2P,19
L21,0,U1040Z4P,20
L21,0,U1040Z6P,21
L21,0,U553Z2P,22
L21,0,U458Z4P,23
L22,1,U453Z3P,1
L22,1,U472Z1P,2
L22,1,U403Z1P,3
L22,1,U596Z1P,4
L22,1,U670Z1P,5
L22,1,U889Z1P,6
L22,1,U2781Z1P,7
L22,1,U584Z1P,8
L22,1,U618Z1P,9
L22,1,U459Z1P,10
L22,1,U599Z1P,11
L22,1,U605Z1P,12
L22,1,U473Z1P,13
L22,1,U680Z1P,14
L22,1,U269Z1P,15
L22,1,U67Z7P,16
L22,1,U391Z1P,17
L22,1,U627Z1P,18
L22,1,U301Z1P,19
L22,1,U354Z1P,20
L22,1,U476Z1P,21
L22,1,U190Z1P,22
L22,1,U739Z1P,23
L22,1,U237Z3P,24
L22,1,U237Z13P,25
L22,1,U539Z2P,26
L22,1,U483Z2P,27
L22,1,U809Z4P,28
L22,1,U138Z2P,29
L22,1,U361Z2P,30
L22,1,U360Z2P,31
L22,1,U20Z2P,32
L22,1,U598Z2P,33
L22,1,U46Z2P,34
L22,1,U531Z2P,35
L22,1,U362Z2P,36
L22,1,U366Z2P,37
L22,1,U103Z2P,38
L22,1,U778Z2P,39
L22,1,U994Z2P,40
L22,1,U636Z2P,41
L22,1,U872Z2P,42
L22,1,U610Z2P,43
L22,1,U364Z2P,44
L22,1,U31Z2P,45
L22,0,U31Z1P,1
L22,0,U364Z1P,2
L22,0,U610Z1P,3
L22,0,U872Z1P,4
L22,0,U636Z1P,5
L22,0,U994Z1P,6
L22,0,U778Z1P,7
L22,0,U103Z1P,8
L22,0,U366Z1P,9
L22,0,U362Z1P,10
L22,0,U531Z1P,11
L22,0,U46Z1P,12
L22,0,U598Z1P,13
L22,0,U20Z1P,14
L22,0,U360Z1P,15
L22,0,U361Z1P,16
L22,0,U138Z1P,17
L22,0,U809Z1P,18
L22,0,U483Z1P,19
L22,0,U539Z1P,20
L22,0,U237Z2P,21
L22,0,U739Z2P,22
L22,0,U190Z2P,23
L22,0,U476Z2P,24
L22,0,U354Z2P,25
L22,0,U301Z2P,26
L22,0,U627Z2P,27
L22,0,U391Z2P,28
L22,0,U67Z2P,29
L22,0,U269Z2P,30
L22,0,U680Z2P,31
L22,0,U473Z2P,32
L22,0,U605Z2P,33
L22,0,U599Z2P,34
L22,0,U459Z2P,35
L22,0,U618Z2P,36
L22,0,U584Z2P,37
L22,0,U2781Z2P,38
L22,0,U889Z2P,39
L22,0,U670Z2P,40
L22,0,U596Z2P,41
L22,0,U403Z2P,42
L22,0,U472Z2P,43
L22,0,U453Z4P,44
L23,1,U482Z3P,1
L23,1,U504Z1P,2
L23,1,U560Z1P,3
L23,1,U45Z1P,4
L23,1,U190Z1P,5
L23,1,U739Z1P,6
L23,1,U237Z3P,7
L23,1,U237Z13P,8
L23,1,U539Z2P,9
L23,1,U483Z2P,10
L23,1,U809Z4P,11
L23,1,U138Z2P,12
L23,1,U361Z2P,13
L23,1,U360Z2P,14
L23,1,U20Z2P,15
L23,1,U598Z2P,16
L23,1,U46Z2P,17
L23,1,U531Z2P,18
L23,1,U362Z2P,19
L23,1,U362Z4P,20
L23,0,U362Z3P,1
L23,0,U362Z1P,2
L23,0,U140Z3P,3
L23,0,U46Z1P,4
L23,0,U598Z1P,5
L23,0,U20Z1P,6
L23,0,U360Z1P,7
L23,0,U361Z1P,8
L23,0,U138Z1P,9
L23,0,U809Z1P,10
L23,0,U483Z1P,11
L23,0,U539Z1P,12
L23,0,U237Z2P,13
L23,0,U739Z2P,14
L23,0,U190Z2P,15
L23,0,U45Z2P,16
L23,0,U560Z2P,17
L23,0,U504Z2P,18
L23,0,U482Z6P,19
L23,0,U482Z4P,20
L24,1,U482Z3P,1
L24,1,U83Z1P,2
L24,1,U724Z1P,3
L24,1,U522Z1P,4
L24,1,U876Z1P,5
L24,1,U42Z1P,6
L24,1,U237Z1P,7
L24,1,U237Z13P,8
L24,1,U997Z2P,9
L24,1,U484Z2P,10
L24,1,U1072Z2P,11
L24,1,U203Z2P,12
L24,1,U480Z4P,13
L24,1,U32Z2P,14
L24,1,U689Z2P,15
L24,1,U854Z2P,16
L24,1,U758Z2P,17
L24,1,U816Z2P,18
L24,1,U655Z2P,19
L24,1,U529Z4P,20
L24,1,U471Z2P,21
L24,1,U779Z2P,22
L24,1,U861Z2P,23
L24,1,U54Z2P,24
L24,1,U870Z2P,25
L24,1,U514Z2P,26
L24,1,U249Z2P,27
L24,1,U675Z2P,28
L24,1,U718Z2P,29
L24,1,U333Z2P,30
L24,1,U864Z2P,31
L24,0,U864Z3P,1
L24,0,U864Z5P,2
L24,0,U333Z1P,3
L24,0,U718Z1P,4
L24,0,U675Z1P,5
L24,0,U249Z1P,6
L24,0,U514Z1P,7
L24,0,U870Z1P,8
L24,0,U54Z1P,9
L24,0,U861Z1P,10
L24,0,U779Z1P,11
L24,0,U471Z1P,12
L24,0,U272Z1P,13
L24,0,U529Z1P,14
L24,0,U655Z1P,15
L24,0,U816Z1P,16
L24,0,U758Z1P,17
L24,0,U854Z1P,18
L24,0,U689Z1P,19
L24,0,U32Z1P,20
L24,0,U480Z3P,21
L24,0,U203Z1P,22
L24,0,U1072Z1P,23
L24,0,U484Z1P,24
L24,0,U997Z1P,25
L24,0,U237Z2P,26
L24,0,U237Z4P,27
L24,0,U42Z2P,28
L24,0,U876Z2P,29
L24,0,U522Z2P,30
L24,0,U724Z2P,31
L24,0,U83Z2P,32
L24,0,U482Z6P,33
L24,0,U482Z4P,34
L25,1,U72Z1P,1
L25,1,U652Z1P,2
L25,1,U135Z1P,3
L25,1,U144Z1P,4
L25,1,U755Z1P,5
L25,1,U775Z1P,6
L25,1,U691Z1P,7
L25,1,U1401Z1P,8
L25,1,U134Z1P,9
L25,1,U348Z1P,10
L25,1,U1075Z1P,11
L25,1,U12Z3P,12
L25,1,U529Z5P,13
L25,1,U529Z3P,14
L25,1,U331Z1P,15
L25,1,U365Z1P,16
L25,1,U81Z3P,17
L25,1,U595Z1P,18
L25,1,U100Z1P,19
L25,1,U717Z2P,20
L25,1,U439Z1P,21
L25,1,U68Z1P,22
L25,1,U360Z3P,23
L25,1,U187Z2P,24
L25,1,U163Z2P,25
L25,1,U592Z2P,26
L25,1,U867Z2P,27
L25,1,U140Z2P,28
L25,1,U362Z2P,29
L25,1,U366Z2P,30
L25,1,U103Z2P,31
L25,1,U778Z2P,32
L25,1,U994Z2P,33
L25,1,U636Z2P,34
L25,1,U872Z2P,35
L25,1,U610Z2P,36
L25,1,U364Z2P,37
L25,1,U31Z4P,38
L25,0,U31Z3P,1
L25,0,U364Z1P,2
L25,0,U610Z1P,3
L25,0,U872Z1P,4
L25,0,U636Z1P,5
L25,0,U994Z1P,6
L25,0,U778Z1P,7
L25,0,U103Z1P,8
L25,0,U366Z1P,9
L25,0,U362Z1P,10
L25,0,U140Z1P,11
L25,0,U867Z1P,12
L25,0,U592Z1P,13
L25,0,U163Z1P,14
L25,0,U187Z1P,15
L25,0,U360Z4P,16
L25,0,U68Z2P,17
L25,0,U717Z4P,18
L25,0,U100Z2P,19
L25,0,U595Z2P,20
L25,0,U81Z2P,21
L25,0,U365Z2P,22
L25,0,U331Z2P,23
L25,0,U529Z2P,24
L25,0,U12Z2P,25
L25,0,U1075Z2P,26
L25,0,U348Z2P,27
L25,0,U134Z2P,28
L25,0,U1401Z2P,29
L25,0,U691Z2P,30
L25,0,U775Z2P,31
L25,0,U755Z2P,32
L25,0,U144Z2P,33
L25,0,U135Z2P,34
L25,0,U652Z2P,35
L25,0,U72Z2P,36
L26,1,U453Z1P,1
L26,1,U472Z1P,2
L26,1,U403Z1P,3
L26,1,U596Z1P,4
L26,1,U670Z1P,5
L26,1,U889Z1P,6
L26,1,U2781Z1P,7
L26,1,U584Z1P,8
L26,1,U618Z1P,9
L26,1,U459Z1P,10
L26,1,U599Z1P,11
L26,1,U713Z2P,12
L26,1,U848Z2P,13
L26,1,U1108Z1P,14
L26,1,U299Z1P,15
L26,1,U849Z1P,16
L26,1,U921Z1P,17
L26,1,U921Z12P,18
L26,1,U469Z3P,19
L26,1,U586Z1P,20
L26,1,U516Z1P,21
L26,1,U339Z1P,22
L26,1,U172Z1P,23
L26,1,U142Z1P,24
L26,1,U480Z4P,25
L26,1,U480Z2P,26
L26,1,U87Z2P,27
L26,1,U717Z4P,28
L26,1,U231Z2P,29
L26,1,U324Z2P,30
L26,1,U262Z2P,31
L26,1,U692Z2P,32
L26,1,U163Z2P,33
L26,1,U321Z4P,34
L26,1,U321Z2P,35
L26,1,U757Z2P,36
L26,1,U130Z2P,37
L26,1,U40Z2P,38
L26,1,U157Z2P,39
L26,1,U943Z2P,40
L26,1,U73Z2P,41
L26,1,U462Z2P,42
L26,1,U283Z2P,43
L26,1,U868Z2P,44
L26,1,U85Z4P,45
L26,0,U85Z3P,1
L26,0,U868Z1P,2
L26,0,U283Z1P,3
L26,0,U462Z1P,4
L26,0,U73Z1P,5
L26,0,U943Z1P,6
L26,0,U157Z1P,7
L26,0,U40Z1P,8
L26,0,U130Z1P,9
L26,0,U757Z1P,10
L26,0,U321Z1P,11
L26,0,U321Z3P,12
L26,0,U163Z1P,13
L26,0,U692Z1P,14
L26,0,U324Z1P,15
L26,0,U231Z1P,16
L26,0,U717Z1P,17
L26,0,U439Z1P,18
L26,0,U87Z1P,19
L26,0,U480Z1P,20
L26,0,U480Z3P,21
L26,0,U142Z2P,22
L26,0,U172Z2P,23
L26,0,U339Z2P,24
L26,0,U516Z2P,25
L26,0,U586Z2P,26
L26,0,U469Z4P,27
L26,0,U373Z1P,28
L26,0,U921Z2P,29
L26,0,U849Z2P,30
L26,0,U299Z2P,31
L26,0,U848Z1P,32
L26,0,U713Z1P,33
L26,0,U599Z2P,34
L26,0,U459Z2P,35
L26,0,U618Z2P,36
L26,0,U584Z2P,37
L26,0,U2781Z2P,38
L26,0,U889Z2P,39
L26,0,U670Z2P,40
L26,0,U596Z2P,41
L26,0,U403Z2P,42
L26,0,U472Z2P,43
L26,0,U453Z2P,44
L36,1,U651Z1P,1
L36,1,U467Z1P,2
L36,1,U740Z1P,3
L36,1,U78Z1P,4
L36,1,U314Z1P,5
L36,1,U676Z1P,6
L36,1,U675Z1P,7
L36,1,U249Z1P,8
L36,1,U139Z1P,9
L36,1,U447Z1P,10
L36,1,U765Z1P,11
L36,1,U115Z1P,12
L36,1,U532Z1P,13
L36,1,U841Z1P,14
L36,1,U717Z5P,15
L36,1,U100Z3P,16
L36,1,U983Z1P,17
L36,1,U952Z1P,18
L36,1,U32Z1P,19
L36,1,U480Z3P,20
L36,1,U203Z1P,21
L36,1,U1072Z1P,22
L36,1,U484Z1P,23
L36,1,U997Z1P,24
L36,1,U237Z2P,25
L36,1,U739Z2P,26
L36,1,U190Z2P,27
L36,1,U45Z2P,28
L36,1,U1121Z2P,29
L36,0,U1121Z1P,1
L36,0,U45Z1P,2
L36,0,U190Z1P,3
L36,0,U739Z1P,4
L36,0,U237Z3P,5
L36,0,U237Z13P,6
L36,0,U997Z2P,7
L36,0,U484Z2P,8
L36,0,U1072Z2P,9
L36,0,U203Z2P,10
L36,0,U480Z4P,11
L36,0,U32Z2P,12
L36,0,U952Z2P,13
L36,0,U983Z2P,14
L36,0,U100Z4P,15
L36,0,U717Z2P,16
L36,0,U841Z2P,17
L36,0,U532Z2P,18
L36,0,U115Z2P,19
L36,0,U765Z2P,20
L36,0,U447Z2P,21
L36,0,U139Z2P,22
L36,0,U249Z2P,23
L36,0,U675Z2P,24
L36,0,U676Z2P,25
L36,0,U314Z2P,26
L36,0,U78Z2P,27
L36,0,U740Z2P,28
L36,0,U651Z2P,29
L47,1,U532Z3P,1
L47,1,U841Z1P,2
L47,1,U717Z5P,3
L47,1,U100Z3P,4
L47,1,U983Z1P,5
L47,1,U952Z1P,6
L47,1,U32Z1P,7
L47,1,U480Z3P,8
L47,1,U142Z8P,9
L47,0,U142Z7P,1
L47,0,U480Z4P,2
L47,0,U32Z2P,3
L47,0,U952Z2P,4
L47,0,U983Z2P,5
L47,0,U100Z4P,6
L47,0,U717Z2P,7
L47,0,U841Z2P,8
L47,0,U532Z4P,9
L49,1,U1997Z2P,1
L49,1,U1998Z2P,2
L49,1,U1999Z2P,3
L49,0,U1999Z1P,1
L49,0,U1998Z1P,2
L49,0,U1997Z1P,3
L90,1,U529Z5P,1
L90,1,U529Z4P,2
L90,1,U471Z2P,3
L90,1,U779Z2P,4
L90,1,U861Z2P,5
L90,1,U54Z2P,6
L90,1,U870Z2P,7
L90,1,U514Z2P,8
L90,1,U249Z2P,9
L90,1,U675Z2P,10
L90,1,U718Z2P,11
L90,1,U333Z2P,12
L90,1,U864Z2P,13
L90,0,U864Z1P,1
L90,0,U864Z5P,2
L90,0,U333Z1P,3
L90,0,U718Z1P,4
L90,0,U675Z1P,5
L90,0,U249Z1P,6
L90,0,U514Z1P,7
L90,0,U870Z1P,8
L90,0,U54Z1P,9
L90,0,U861Z1P,10
L90,0,U779Z1P,11
L90,0,U471Z1P,12
L90,0,U272Z1P,13
L90,0,U529Z1P,14
L91,1,U618Z3P,1
L91,1,U459Z1P,2
L91,1,U599Z1P,3
L91,1,U713Z2P,4
L91,1,U848Z2P,5
L91,1,U1108Z1P,6
L91,1,U299Z1P,7
L91,1,U849Z1P,8
L91,1,U921Z1P,9
L91,1,U921Z3P,10
L91,1,U515Z1P,11
L91,1,U118Z1P,12
L91,1,U518Z1P,13
L91,1,U540Z1P,14
L91,1,U851Z1P,15
L91,1,U744Z1P,16
L91,1,U476Z1P,17
L91,1,U190Z1P,18
L91,1,U739Z1P,19
L91,1,U237Z3P,20
L91,1,U237Z13P,21
L91,1,U997Z2P,22
L91,1,U484Z2P,23
L91,1,U1072Z2P,24
L91,1,U203Z2P,25
L91,1,U480Z4P,26
L91,1,U480Z2P,27
L91,1,U87Z2P,28
L91,1,U717Z4P,29
L91,1,U231Z2P,30
L91,1,U324Z2P,31
L91,1,U262Z2P,32
L91,1,U692Z2P,33
L91,1,U163Z2P,34
L91,1,U321Z4P,35
L91,1,U321Z2P,36
L91,1,U757Z2P,37
L91,1,U130Z2P,38
L91,1,U40Z2P,39
L91,1,U157Z2P,40
L91,1,U943Z2P,41
L91,1,U73Z2P,42
L91,1,U462Z2P,43
L91,1,U283Z2P,44
L91,1,U868Z2P,45
L91,1,U85Z4P,46
L91,0,U85Z3P,1
L91,0,U868Z1P,2
L91,0,U283Z1P,3
L91,0,U462Z1P,4
L91,0,U73Z1P,5
L91,0,U943Z1P,6
L91,0,U157Z1P,7
L91,0,U40Z1P,8
L91,0,U130Z1P,9
L91,0,U757Z1P,10
L91,0,U321Z1P,11
L91,0,U321Z3P,12
L91,0,U163Z1P,13
L91,0,U692Z1P,14
L91,0,U324Z1P,15
L91,0,U231Z1P,16
L91,0,U717Z1P,17
L91,0,U439Z1P,18
